ticket_id,text,category,intent
33918,change to platinum account,ACCOUNT,switch_account
33919,"I have to use the pro profile, I need assistance",ACCOUNT,switch_account
33920,"I have got to use the bloody {{Account Category}} profile, I need help",ACCOUNT,switch_account
33921,assistance to use the premium profile,ACCOUNT,switch_account
33922,wanna use  the gold profile i need help,ACCOUNT,switch_account
33923,switch to thepremium account,ACCOUNT,switch_account
33924,using freemium account,ACCOUNT,switch_account
33925,help me to use the {{Account Type}} account,ACCOUNT,switch_account
33926,i do not know what to do to switch to the {{Account Type}} account,ACCOUNT,switch_account
33927,change to the {{Account Type}} account,ACCOUNT,switch_account
33928,help me using the {{Account Type}} profile,ACCOUNT,switch_account
33929,help me to use the gold profile,ACCOUNT,switch_account
33930,change to pro account,ACCOUNT,switch_account
33931,change to the premium account,ACCOUNT,switch_account
33932,I need assistance to change to the {{Account Category}} account,ACCOUNT,switch_account
33933,help me change to the {{Account Category}} account,ACCOUNT,switch_account
33934,I'd like to use the {{Account Type}} account could uhelp me,ACCOUNT,switch_account
33935,how do i use the premium profile,ACCOUNT,switch_account
33936,I want to change to the {{Account Type}} account,ACCOUNT,switch_account
33937,help me to change to the gold account,ACCOUNT,switch_account
33938,can you help me to switch to the {{Account Category}} account?,ACCOUNT,switch_account
33939,need help using the freemium account,ACCOUNT,switch_account
33940,what do I have to do to change t the pro account?,ACCOUNT,switch_account
33941,change to {{Account Category}} account,ACCOUNT,switch_account
33942,"I have got to use the {{Account Type}} profile, how could I do it?",ACCOUNT,switch_account
33943,what do I need to do to switch to the {{Account Category}} account?,ACCOUNT,switch_account
33944,I want assistance to change to the standard account,ACCOUNT,switch_account
33945,i do not know what to do to switch to the {{Account Category}} account,ACCOUNT,switch_account
33946,changing to {{Account Category}} account,ACCOUNT,switch_account
33947,where to change to the freemium account,ACCOUNT,switch_account
33948,acn i switch to the pro account,ACCOUNT,switch_account
33949,how do i use the {{Account Type}} profile,ACCOUNT,switch_account
33950,use {{Account Type}} account,ACCOUNT,switch_account
33951,i need help using the {{Account Type}} account,ACCOUNT,switch_account
33952,change to gold account,ACCOUNT,switch_account
33953,is it possible to change to the {{Account Category}} account,ACCOUNT,switch_account
33954,hjow to use the gold profile?,ACCOUNT,switch_account
33955,i have to use the {{Account Category}} account,ACCOUNT,switch_account
33956,how to use the {{Account Type}} account?,ACCOUNT,switch_account
33957,use freemium account,ACCOUNT,switch_account
33958,help to change to the standard account,ACCOUNT,switch_account
33959,hep using the {{Account Category}} profile,ACCOUNT,switch_account
33960,use standard acdcount,ACCOUNT,switch_account
33961,using {{Account Type}} account,ACCOUNT,switch_account
33962,what do I need to do to switch to the pro account?,ACCOUNT,switch_account
33963,i do not know what to do to swtch to the premium account,ACCOUNT,switch_account
33964,I have to change to the gold account,ACCOUNT,switch_account
33965,switching user,ACCOUNT,switch_account
33966,where to change to the {{Account Type}} account?,ACCOUNT,switch_account
33967,how to use the gold profile?,ACCOUNT,switch_account
33968,I want assistance changing to the premium account,ACCOUNT,switch_account
33969,i dont know what to do to switch to the {{Account Type}} account,ACCOUNT,switch_account
33970,help to use the standard profile,ACCOUNT,switch_account
33971,how  can I use the freemium account?,ACCOUNT,switch_account
33972,switch to  {{Account Category}} account,ACCOUNT,switch_account
33973,i do not know what to do to chanfe to the damn gold account,ACCOUNT,switch_account
33974,wanna use the standard profile help me,ACCOUNT,switch_account
33975,"I have got to use the gold profile, I need assistance",ACCOUNT,switch_account
33976,need to use the fucking {{Account Category}} profile can i get some hepl,ACCOUNT,switch_account
33977,I need assistance changing to the premium account,ACCOUNT,switch_account
33978,"I want to change to the {{Account Category}} account, how could I do it?",ACCOUNT,switch_account
33979,could you help me changing to the {{Account Type}} account?,ACCOUNT,switch_account
33980,changkng to premium account,ACCOUNT,switch_account
33981,I don't know what I need to do to change to the {{Account Type}} account,ACCOUNT,switch_account
33982,change to {{Account Type}} account,ACCOUNT,switch_account
33983,use {{Account Category}} account,ACCOUNT,switch_account
33984,what do i need to do to change to the {{Account Type}} account,ACCOUNT,switch_account
33985,how to change to the gold account?,ACCOUNT,switch_account
33986,what do I need to do to switch to the freemium account?,ACCOUNT,switch_account
33987,change to {{Account Type}} account,ACCOUNT,switch_account
33988,"I need to change to the pro account, how can I do it?",ACCOUNT,switch_account
33989,can you help me using the pro profile?,ACCOUNT,switch_account
33990,"I have got to change to the standard account, I need help",ACCOUNT,switch_account
33991,switch to  freemium account,ACCOUNT,switch_account
33992,I have got to use the {{Account Type}} profile,ACCOUNT,switch_account
33993,wanna switcj to the pro account i need help,ACCOUNT,switch_account
33994,i need assistance to change to the {{Account Category}} account,ACCOUNT,switch_account
33995,change to {{Account Category}} acount,ACCOUNT,switch_account
33996,switch to  {{Account Category}} account,ACCOUNT,switch_account
33997,need help switching to my new profile,ACCOUNT,switch_account
33998,use {{Account Category}} acdcount,ACCOUNT,switch_account
33999,is it possible to switch to the freemium account,ACCOUNT,switch_account
34000,"I want to change to the gold account, help me",ACCOUNT,switch_account
34001,help to use the {{Account Type}} profile,ACCOUNT,switch_account
34002,need to use the {{Account Type}} profioe can ya help me,ACCOUNT,switch_account
34003,i ned assistance switching to the {{Account Type}} account,ACCOUNT,switch_account
34004,i want assistance switching to the gold account,ACCOUNT,switch_account
34005,I don't know how I can change to the {{Account Type}} account,ACCOUNT,switch_account
34006,is it possible to use the gold profile?,ACCOUNT,switch_account
34007,I need help to use the {{Account Category}} profile,ACCOUNT,switch_account
34008,want help to change to the {{Account Type}} account,ACCOUNT,switch_account
34009,need help using the platinum profile,ACCOUNT,switch_account
34010,assistance using the platinum profile,ACCOUNT,switch_account
34011,I want help using the freemium account,ACCOUNT,switch_account
34012,help changing to the standard account,ACCOUNT,switch_account
34013,I do not know how to switch to the standard account,ACCOUNT,switch_account
34014,I don't know how to change to the {{Account Type}} account,ACCOUNT,switch_account
34015,i want help to use the {{Account Category}} profile,ACCOUNT,switch_account
34016,I do not know how I can switch to the pro account,ACCOUNT,switch_account
34017,switching to {{Account Category}} account,ACCOUNT,switch_account
34018,I want help to use the platinum profile,ACCOUNT,switch_account
34019,help using the {{Account Category}} account,ACCOUNT,switch_account
34020,could I change to the goddamn standard account?,ACCOUNT,switch_account
34021,"I have to use the {{Account Category}} profile, how to do it?",ACCOUNT,switch_account
34022,can I use the freemium profile?,ACCOUNT,switch_account
34023,where do I change to the freemium account?,ACCOUNT,switch_account
34024,i need help using the freemium account,ACCOUNT,switch_account
34025,can ya help me using the bloody platinum accoiunt,ACCOUNT,switch_account
34026,how could I use the gold profile?,ACCOUNT,switch_account
34027,how do I use the {{Account Category}} profile?,ACCOUNT,switch_account
34028,want help using the {{Account Type}} account,ACCOUNT,switch_account
34029,I don't know how I can change to the freemium account,ACCOUNT,switch_account
34030,help me use the {{Account Category}} profile,ACCOUNT,switch_account
34031,help changing to the gold account,ACCOUNT,switch_account
34032,can i use the freemium rpofile,ACCOUNT,switch_account
34033,i need help to change to the gold account,ACCOUNT,switch_account
34034,how do I use the {{Account Type}} profile?,ACCOUNT,switch_account
34035,is it possible to use the {{Account Type}} profile,ACCOUNT,switch_account
34036,using gold accouny,ACCOUNT,switch_account
34037,need assistance to use the platinum profile,ACCOUNT,switch_account
34038,I want help to change to the freemium account,ACCOUNT,switch_account
34039,using standard accouny,ACCOUNT,switch_account
34040,how to use the {{Account Type}} account,ACCOUNT,switch_account
34041,i do not know how i can switch to the platinum account,ACCOUNT,switch_account
34042,"I have got to use the {{Account Type}} profile, help me",ACCOUNT,switch_account
34043,how to use the pro account,ACCOUNT,switch_account
34044,assistance to change to the goddamn {{Account Type}} account,ACCOUNT,switch_account
34045,switch to  premium account,ACCOUNT,switch_account
34046,how do I use the standard account?,ACCOUNT,switch_account
34047,can you help me switching to the pro account?,ACCOUNT,switch_account
34048,"I want to change to the freemium account, can you help me?",ACCOUNT,switch_account
34049,want help switching to the premium account,ACCOUNT,switch_account
34050,using premium account,ACCOUNT,switch_account
34051,"I have got to change to the pro account, I need assistance",ACCOUNT,switch_account
34052,I need assistance changing to the standard account,ACCOUNT,switch_account
34053,wanna use the pro pprofile,ACCOUNT,switch_account
34054,want help to use the {{Account Category}} account,ACCOUNT,switch_account
34055,what do I have to do to change t the {{Account Category}} account?,ACCOUNT,switch_account
34056,wanna  use the {{Account Type}} profile help me,ACCOUNT,switch_account
34057,how to use the {{Account Category}} account,ACCOUNT,switch_account
34058,need assistance to switch to the {{Account Type}} account,ACCOUNT,switch_account
34059,help using the {{Account Type}} profile,ACCOUNT,switch_account
34060,how to use the {{Account Category}} profile?,ACCOUNT,switch_account
34061,want help to use the standard profile,ACCOUNT,switch_account
34062,i have to use the standard account i need help,ACCOUNT,switch_account
34063,i dont know how to switch to the platinum account,ACCOUNT,switch_account
34064,can you help me change to the {{Account Category}} account?,ACCOUNT,switch_account
34065,i have got to change to the {{Account Type}} account i need help,ACCOUNT,switch_account
34066,how do I use the freemium account?,ACCOUNT,switch_account
34067,how to use the premium profile?,ACCOUNT,switch_account
34068,I don't know what to do to switch to the standard account,ACCOUNT,switch_account
34069,help changing to the {{Account Category}} account,ACCOUNT,switch_account
34070,changkng to {{Account Category}} account,ACCOUNT,switch_account
34071,I need assistance using the standard profile,ACCOUNT,switch_account
34072,what do I have to do to use the {{Account Category}} profile?,ACCOUNT,switch_account
34073,assistance changing to the platinum account,ACCOUNT,switch_account
34074,I do not know how I can switch to the standard account,ACCOUNT,switch_account
34075,how to change to the {{Account Category}} account?,ACCOUNT,switch_account
34076,I'd like to change to the standard acconut,ACCOUNT,switch_account
34077,i need help to use the fucking {{Account Type}} profile,ACCOUNT,switch_account
34078,switch to the {{Account Category}} account,ACCOUNT,switch_account
34079,assistance to use the {{Account Category}} profile,ACCOUNT,switch_account
34080,could you help me to use the standard profile?,ACCOUNT,switch_account
34081,I have got to use the premium profile,ACCOUNT,switch_account
34082,want assistance to change to the freemium account,ACCOUNT,switch_account
34083,I don't know what I have to do to switch to the {{Account Type}} account,ACCOUNT,switch_account
34084,help me to change to the {{Account Category}} account,ACCOUNT,switch_account
34085,i dont know what i have to do to switch to the gold account,ACCOUNT,switch_account
34086,i do not know what i need to do to switch to the pro account,ACCOUNT,switch_account
34087,i cannot switch to the premium account,ACCOUNT,switch_account
34088,I need assistance to use the premium profile,ACCOUNT,switch_account
34089,what do I need to do to change to the {{Account Type}} account?,ACCOUNT,switch_account
34090,help me use the {{Account Type}} profile,ACCOUNT,switch_account
34091,I do not know what I have to do to change to the pro account,ACCOUNT,switch_account
34092,I don't know what to do to switch to the premium account,ACCOUNT,switch_account
34093,how to use the platinum profile,ACCOUNT,switch_account
34094,i want help to change to the {{Account Category}} account,ACCOUNT,switch_account
34095,I try to switch to the {{Account Category}} account,ACCOUNT,switch_account
34096,I don't know how to switch to the platinum account,ACCOUNT,switch_account
34097,I don't know what I have to do to wsitch to the {{Account Type}} account,ACCOUNT,switch_account
34098,help me use the standard profile,ACCOUNT,switch_account
34099,i have to use the {{Account Category}} profile,ACCOUNT,switch_account
34100,how to switch to the {{Account Type}} account,ACCOUNT,switch_account
34101,swithcing to pro account,ACCOUNT,switch_account
34102,assistance using the {{Account Type}} account,ACCOUNT,switch_account
34103,i dont know what i have to do to change to the pro account,ACCOUNT,switch_account
34104,i want assistance to use the standard account,ACCOUNT,switch_account
34105,how do i use the standard account,ACCOUNT,switch_account
34106,I'd like to change to the {{Account Category}} account i need assistance,ACCOUNT,switch_account
34107,help using the pro profile,ACCOUNT,switch_account
34108,change to platinum acount,ACCOUNT,switch_account
34109,how do I change to the {{Account Category}} account?,ACCOUNT,switch_account
34110,wanna switch to the platinum accoun,ACCOUNT,switch_account
34111,I don't know how to change to the {{Account Type}} account,ACCOUNT,switch_account
34112,can I change to the premium account?,ACCOUNT,switch_account
34113,help touse the {{Account Category}} profile,ACCOUNT,switch_account
34114,using premium accouny,ACCOUNT,switch_account
34115,change to the {{Account Type}} account,ACCOUNT,switch_account
34116,can you help me using the platinum account?,ACCOUNT,switch_account
34117,where can I change to the freemium account?,ACCOUNT,switch_account
34118,i dont know how i can switch to the freemium account,ACCOUNT,switch_account
34119,need to use the freemium profile can ya help me,ACCOUNT,switch_account
34120,I do not know what to do to change to the {{Account Type}} account,ACCOUNT,switch_account
34121,switching to standard account,ACCOUNT,switch_account
34122,changkng to standard account,ACCOUNT,switch_account
34123,I want assistance switching to the {{Account Category}} account,ACCOUNT,switch_account
34124,I want assistance using the standard account,ACCOUNT,switch_account
34125,how do i use the {{Account Type}} profile,ACCOUNT,switch_account
34126,what do i need to do to change to the {{Account Category}} account,ACCOUNT,switch_account
34127,how to use the {{Account Category}} account?,ACCOUNT,switch_account
34128,I need to switch to the standard acconut,ACCOUNT,switch_account
34129,"I have got to change to the {{Account Type}} account, how can I do it?",ACCOUNT,switch_account
34130,want assistance using the standard account,ACCOUNT,switch_account
34131,i do not know what i need to do to switch to the {{Account Type}} account,ACCOUNT,switch_account
34132,i dont know what to do to change to the {{Account Type}} account,ACCOUNT,switch_account
34133,I don't know what I need to do to switch to the {{Account Type}} account,ACCOUNT,switch_account
34134,I don't know how to change to the pro account,ACCOUNT,switch_account
34135,can I change to the standard account?,ACCOUNT,switch_account
34136,use another user,ACCOUNT,switch_account
34137,how do i use the gold profile,ACCOUNT,switch_account
34138,help me using the {{Account Type}} profile,ACCOUNT,switch_account
34139,can I use the gold profile?,ACCOUNT,switch_account
34140,use premium account,ACCOUNT,switch_account
34141,help me to use the standard profile,ACCOUNT,switch_account
34142,using {{Account Category}} account,ACCOUNT,switch_account
34143,can ya help me to switch to the standard account,ACCOUNT,switch_account
34144,I don't know what I need to do to change to the {{Account Type}} account,ACCOUNT,switch_account
34145,can uhelp me use the {{Account Category}} account,ACCOUNT,switch_account
34146,can you help me to change to the {{Account Type}} account?,ACCOUNT,switch_account
34147,I cannot switch to the {{Account Type}} account,ACCOUNT,switch_account
34148,i cannot change  to the {{Account Type}} account,ACCOUNT,switch_account
34149,switch to gold account,ACCOUNT,switch_account
34150,how do i use the {{Account Category}} profile,ACCOUNT,switch_account
34151,I don't know what to do to change to the {{Account Type}} account,ACCOUNT,switch_account
34152,need assistance switching to the {{Account Type}} account,ACCOUNT,switch_account
34153,help to use the pro profile,ACCOUNT,switch_account
34154,can you help me to use the standard profile?,ACCOUNT,switch_account
34155,I need assistance to switch to a new account,ACCOUNT,switch_account
34156,switch to {{Account Type}} account,ACCOUNT,switch_account
34157,can uhelp me to use the {{Account Category}} profile,ACCOUNT,switch_account
34158,using {{Account Category}} account,ACCOUNT,switch_account
34159,"I have got to use the pro profile, how can I do it?",ACCOUNT,switch_account
34160,i do not know wnat i have to do to switch to the pro account,ACCOUNT,switch_account
34161,can I use the {{Account Category}} account?,ACCOUNT,switch_account
34162,i do not know how i can change to the damn {{Account Type}} account,ACCOUNT,switch_account
34163,how to use the {{Account Category}} profile?,ACCOUNT,switch_account
34164,i do not know what i have to do to switch to the pro account,ACCOUNT,switch_account
34165,"I have got to change to the {{Account Category}} account, I need help",ACCOUNT,switch_account
34166,can you help me to change to the goddamn {{Account Type}} account?,ACCOUNT,switch_account
34167,i do not know how to switch to the standard account,ACCOUNT,switch_account
34168,what do i need to do to switch to the freemium account,ACCOUNT,switch_account
34169,use gold acdcount,ACCOUNT,switch_account
34170,how to use the pro profile,ACCOUNT,switch_account
34171,what do i need to do to change to the gold account,ACCOUNT,switch_account
34172,i dont know what i need to do to switch to the {{Account Type}} account,ACCOUNT,switch_account
34173,wanna change  to the freemium account help me,ACCOUNT,switch_account
34174,assistance changing to the standard account,ACCOUNT,switch_account
34175,using gold account,ACCOUNT,switch_account
34176,can you help me using the {{Account Type}} profile?,ACCOUNT,switch_account
34177,can you help me switching to the {{Account Category}} account?,ACCOUNT,switch_account
34178,help me switch to the freemium  account,ACCOUNT,switch_account
34179,"I have got to change to the {{Account Category}} account, I need help",ACCOUNT,switch_account
34180,I need help changing to the platinum account,ACCOUNT,switch_account
34181,use pro acdcount,ACCOUNT,switch_account
34182,help to use the platinum profile,ACCOUNT,switch_account
34183,I don't know what to do to change to the pro account,ACCOUNT,switch_account
34184,i do not know what i have to do to change to the {{Account Type}} account,ACCOUNT,switch_account
34185,how do I use the premium profile?,ACCOUNT,switch_account
34186,how to use the {{Account Type}} profile?,ACCOUNT,switch_account
34187,I can't change to the damn platinum account,ACCOUNT,switch_account
34188,I can't change to the damn gold account,ACCOUNT,switch_account
34189,help to use the {{Account Category}} profile,ACCOUNT,switch_account
34190,I don't know how I can change to the {{Account Category}} account,ACCOUNT,switch_account
34191,wanna change  to the {{Account Type}} account help me,ACCOUNT,switch_account
34192,how do I use the premium account?,ACCOUNT,switch_account
34193,wantassistance to change to the {{Account Type}} account,ACCOUNT,switch_account
34194,how to use the {{Account Category}} account?,ACCOUNT,switch_account
34195,where could i switch to the {{Account Category}} account,ACCOUNT,switch_account
34196,i dont know how i can change to tye {{Account Type}} account,ACCOUNT,switch_account
34197,I do not know what I need to do to change to the {{Account Type}} account,ACCOUNT,switch_account
34198,I would like to change to the {{Account Type}} account,ACCOUNT,switch_account
34199,I don't know how to switch to the {{Account Type}} account,ACCOUNT,switch_account
34200,can I use the standard account?,ACCOUNT,switch_account
34201,I need assistance to switch to the {{Account Type}} account,ACCOUNT,switch_account
34202,changing to {{Account Category}} account,ACCOUNT,switch_account
34203,assistance changing to the {{Account Type}} account,ACCOUNT,switch_account
34204,"I have got to use the standard profile, can I get some help?",ACCOUNT,switch_account
34205,swithcing to standard account,ACCOUNT,switch_account
34206,could I change to the gold account?,ACCOUNT,switch_account
34207,can you help me changing to the standard account?,ACCOUNT,switch_account
34208,i hjave to use the {{Account Category}} profile can i get some help,ACCOUNT,switch_account
34209,use {{Account Type}} acdcount,ACCOUNT,switch_account
34210,whta do i need to do to change to the damn gold account,ACCOUNT,switch_account
34211,i have to sue the {{Account Type}} profile how can i do it,ACCOUNT,switch_account
34212,I don't know how I can change to the gold account,ACCOUNT,switch_account
34213,what do i have to do to use the {{Account Type}} profile,ACCOUNT,switch_account
34214,using {{Account Type}} account,ACCOUNT,switch_account
34215,help touse the pro profile,ACCOUNT,switch_account
34216,what do I have to do to change to the freemium account?,ACCOUNT,switch_account
34217,"I have to use the bloody {{Account Type}} profile, can you help me?",ACCOUNT,switch_account
34218,how could I use the standard profile?,ACCOUNT,switch_account
34219,help me change to the platinum account,ACCOUNT,switch_account
34220,can i change to the {{Account Type}} account,ACCOUNT,switch_account
34221,I want assistance to switch to the gold account,ACCOUNT,switch_account
34222,need to use the premium account,ACCOUNT,switch_account
34223,I don't know what to do to switch to the {{Account Category}} account,ACCOUNT,switch_account
34224,could I use the {{Account Type}} profile?,ACCOUNT,switch_account
34225,where do i switch to the pro account,ACCOUNT,switch_account
34226,I don't know how I could change to the {{Account Type}} account,ACCOUNT,switch_account
34227,i  dont know how to switch to the {{Account Category}} account,ACCOUNT,switch_account
34228,how to  use the platinum account,ACCOUNT,switch_account
34229,use platinum account,ACCOUNT,switch_account
34230,want help to switch to the freemium account,ACCOUNT,switch_account
34231,can you help me use the pro profile?,ACCOUNT,switch_account
34232,can ya help me change to the {{Account Type}} account,ACCOUNT,switch_account
34233,help using the {{Account Category}} profile,ACCOUNT,switch_account
34234,how do i use the platinum account,ACCOUNT,switch_account
34235,I want assistance using the {{Account Category}} account,ACCOUNT,switch_account
34236,I don't know how to switch to the {{Account Type}} account,ACCOUNT,switch_account
34237,help using the gold profile,ACCOUNT,switch_account
34238,I want assistance to switch to the {{Account Category}} account,ACCOUNT,switch_account
34239,use standard account,ACCOUNT,switch_account
34240,how to use the gold account?,ACCOUNT,switch_account
34241,how do I use the freemium profile?,ACCOUNT,switch_account
34242,help to use the standard account,ACCOUNT,switch_account
34243,i do not know how i could switch tto the standard account,ACCOUNT,switch_account
34244,how can I use the gold account?,ACCOUNT,switch_account
34245,is it possible to use the bloody standard profile?,ACCOUNT,switch_account
34246,want assistance switching to the {{Account Category}} account,ACCOUNT,switch_account
34247,use freemium acdcount,ACCOUNT,switch_account
34248,could you help me to change to the gold account?,ACCOUNT,switch_account
34249,need assistance switching to the pro account,ACCOUNT,switch_account
34250,what do I need to do to switch to  the {{Account Category}} account?,ACCOUNT,switch_account
34251,want assistance switching to the premium cacount,ACCOUNT,switch_account
34252,use pro account,ACCOUNT,switch_account
34253,I do not know what to do to change to the {{Account Type}} account,ACCOUNT,switch_account
34254,I don't know what I have to do to change to the pro account,ACCOUNT,switch_account
34255,using standard account,ACCOUNT,switch_account
34256,I don't know how I can change to the {{Account Category}} account,ACCOUNT,switch_account
34257,switching to another user,ACCOUNT,switch_account
34258,I do not know how to change to the standard account,ACCOUNT,switch_account
34259,using {{Account Type}} accouny,ACCOUNT,switch_account
34260,can you help me changing to the gold account?,ACCOUNT,switch_account
34261,use {{Account Type}} account,ACCOUNT,switch_account
34262,wanna use the premium account,ACCOUNT,switch_account
34263,i dont know what i have to do to change to the {{Account Type}} account,ACCOUNT,switch_account
34264,can I change to the gold account?,ACCOUNT,switch_account
34265,I need assistance changing to the {{Account Type}} account,ACCOUNT,switch_account
34266,i  dont know how to switch to the pro account,ACCOUNT,switch_account
34267,want assistance to use the {{Account Category}} account,ACCOUNT,switch_account
34268,how do i use the {{Account Category}} account,ACCOUNT,switch_account
34269,assistance using the standard profile,ACCOUNT,switch_account
34270,is it possible to switch to the {{Account Category}} account,ACCOUNT,switch_account
34271,switch to another account,ACCOUNT,switch_account
34272,I want help to use the bloody {{Account Category}} profile,ACCOUNT,switch_account
34273,can I change to the platinum account?,ACCOUNT,switch_account
34274,can you help me using the premium profile?,ACCOUNT,switch_account
34275,change to premium acount,ACCOUNT,switch_account
34276,can ya help me to change to another account,ACCOUNT,switch_account
34277,switch to {{Account Category}} account,ACCOUNT,switch_account
34278,can you help me switching to the {{Account Type}} account?,ACCOUNT,switch_account
34279,help to use the {{Account Category}} account,ACCOUNT,switch_account
34280,changkng to {{Account Type}} account,ACCOUNT,switch_account
34281,I don't know what to do to change to the {{Account Category}} account,ACCOUNT,switch_account
34282,changing to gold account,ACCOUNT,switch_account
34283,I do not know how I can switch to tbe platinum account,ACCOUNT,switch_account
34284,howdo i use the gold account,ACCOUNT,switch_account
34285,help using the platinum account,ACCOUNT,switch_account
34286,using {{Account Category}} account,ACCOUNT,switch_account
34287,where to change to the pro account,ACCOUNT,switch_account
34288,change to {{Account Category}} account,ACCOUNT,switch_account
34289,changing to premium account,ACCOUNT,switch_account
34290,what do i need to do to use the premium profile,ACCOUNT,switch_account
34291,what do I have to do to use the standard account?,ACCOUNT,switch_account
34292,can ya help me change to the platinum account,ACCOUNT,switch_account
34293,switch to {{Account Type}} account,ACCOUNT,switch_account
34294,help to use the bloody gold profile,ACCOUNT,switch_account
34295,wanna use thed freemium profile can ya help me,ACCOUNT,switch_account
34296,can you help me to use the premium profile?,ACCOUNT,switch_account
34297,could you help me to change to the goddamn platinum account?,ACCOUNT,switch_account
34298,assistance to change to the freemium account,ACCOUNT,switch_account
34299,i have to use the {{Account Type}} account will ya help me,ACCOUNT,switch_account
34300,where can I change to the goddamn {{Account Category}} account?,ACCOUNT,switch_account
34301,can you help me to change to the {{Account Type}} account?,ACCOUNT,switch_account
34302,I try to change to the {{Account Category}} account,ACCOUNT,switch_account
34303,swithcing to platinum account,ACCOUNT,switch_account
34304,I don't know what I have to do to change to the {{Account Type}} account,ACCOUNT,switch_account
34305,can i switch to the {{Account Type}} account,ACCOUNT,switch_account
34306,change to the gold account,ACCOUNT,switch_account
34307,how to use the standard profile?,ACCOUNT,switch_account
34308,i do not know what to do to switch to the {{Account Category}} account,ACCOUNT,switch_account
34309,use {{Account Category}} acdcount,ACCOUNT,switch_account
34310,help using the {{Account Type}} account,ACCOUNT,switch_account
34311,change to freemium account,ACCOUNT,switch_account
34312,i have got ot use the freemium account how could i do it,ACCOUNT,switch_account
34313,i have to switch to the pro account,ACCOUNT,switch_account
34314,i hav to change to the premium account help me,ACCOUNT,switch_account
34315,I want assistance to use the {{Account Type}} profile,ACCOUNT,switch_account
34316,can you help me to use the gold profile?,ACCOUNT,switch_account
34317,I don't know what to do to change to the premium account,ACCOUNT,switch_account
34318,i have got to use the standard profile,ACCOUNT,switch_account
34319,how to use the premium profile,ACCOUNT,switch_account
34320,help using the {{Account Type}} account,ACCOUNT,switch_account
34321,help me use the {{Account Category}} profile,ACCOUNT,switch_account
34322,can ya help me using the premium profile,ACCOUNT,switch_account
34323,can you help me changing to the platinum account?,ACCOUNT,switch_account
34324,i need assistance switching to the {{Account Category}} account,ACCOUNT,switch_account
34325,help me to use the platinum profile,ACCOUNT,switch_account
34326,help using the {{Account Type}} profile,ACCOUNT,switch_account
34327,switch to {{Account Type}} account,ACCOUNT,switch_account
34328,using platinum account,ACCOUNT,switch_account
34329,i have got to use the standard profile i need help,ACCOUNT,switch_account
34330,what do i have to do to switch to the premium account,ACCOUNT,switch_account
34331,i have to use the freemium account could ya help m,ACCOUNT,switch_account
34332,I want assistance to change to the gold account,ACCOUNT,switch_account
34333,i need assistance to switch to the {{Account Type}} account,ACCOUNT,switch_account
34334,can you help me to change to the {{Account Category}} account?,ACCOUNT,switch_account
34335,i want help to use the {{Account Type}} profile,ACCOUNT,switch_account
34336,i need help using the {{Account Type}} profile,ACCOUNT,switch_account
34337,i have ot change to the standard account how do i do it,ACCOUNT,switch_account
34338,I need assistance using the {{Account Category}} preofile,ACCOUNT,switch_account
34339,help me to use the {{Account Type}} profile,ACCOUNT,switch_account
34340,switching to premium account,ACCOUNT,switch_account
34341,I want help using the pro profile,ACCOUNT,switch_account
34342,can i use the {{Account Category}} profile,ACCOUNT,switch_account
34343,help me use the freemium profile,ACCOUNT,switch_account
34344,"I have got to change to the {{Account Type}} account, how to do it?",ACCOUNT,switch_account
34345,ned assistance to switch to the bloody platinum account,ACCOUNT,switch_account
34346,how to use the {{Account Type}} profile,ACCOUNT,switch_account
34347,i dont know how i can switch to the {{Account Type}} acount,ACCOUNT,switch_account
34348,I want to change to the premium account,ACCOUNT,switch_account
34349,I do not know how I can switch to the {{Account Category}} account,ACCOUNT,switch_account
34350,i nee assistance to use the standard profile,ACCOUNT,switch_account
34351,can I use the bloody {{Account Type}} profile?,ACCOUNT,switch_account
34352,I am trying to change to the {{Account Type}} account,ACCOUNT,switch_account
34353,using {{Account Type}} accouny,ACCOUNT,switch_account
34354,how do i use the {{Account Type}} account,ACCOUNT,switch_account
34355,can I use the {{Account Category}} acclunt?,ACCOUNT,switch_account
34356,I don't know what I need to do to switch to the pro account,ACCOUNT,switch_account
34357,switch to premium account,ACCOUNT,switch_account
34358,what do i need to do to change to the pro account,ACCOUNT,switch_account
34359,need assistance  switching to the fucking premium account,ACCOUNT,switch_account
34360,help me use the {{Account Type}} profile,ACCOUNT,switch_account
34361,help changing to the premium account,ACCOUNT,switch_account
34362,can ya help me using the standard profile,ACCOUNT,switch_account
34363,"I have got to use the gold profile, can you help me?",ACCOUNT,switch_account
34364,where to change to the standard accout,ACCOUNT,switch_account
34365,change to the {{Account Category}} account,ACCOUNT,switch_account
34366,i dont know what to do to switch to the  freemium account,ACCOUNT,switch_account
34367,help me to use the premium profile,ACCOUNT,switch_account
34368,I want assistance changing to the standard account,ACCOUNT,switch_account
34369,wana use the {{Account Category}} profile how can i do it,ACCOUNT,switch_account
34370,help to use the {{Account Type}} account,ACCOUNT,switch_account
34371,how could I use the {{Account Type}} profile?,ACCOUNT,switch_account
34372,I do not know how I can change to the {{Account Category}} account,ACCOUNT,switch_account
34373,can I use the premium profile?,ACCOUNT,switch_account
34374,I want assistance to change to the {{Account Category}} account,ACCOUNT,switch_account
34375,how to use the freemium profile?,ACCOUNT,switch_account
34376,"I have got to change to the platinum account, how to do it?",ACCOUNT,switch_account
